popularity,budget,revenue,original_title,Star,Co Star,director,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj
0.627609,80000000,34566746,Thirteen Days,Kevin Costner,Bruce Greenwood,Roger Donaldson,145,Drama,94,6.6,2000,101303369.1,43771597.88
0.626782,40000000,144056873,The Beach,Leonardo DiCaprio,Guillaume Canet,Danny Boyle,119,Drama,683,6.2,2000,50651684.57,182418082.3
0.58332,120000000,325756637,The Perfect Storm,George Clooney,Mark Wahlberg,Wolfgang Petersen,130,Drama,315,5.9,2000,151955053.7,412503060.6
0.54656,75000000,36754634,Titan A.E.,Matt Damon,Bill Pullman,Don Bluth|Gary Goldman,94,Animation,184,6.1,2000,94971908.58,46542103.2
0.542611,40000000,161834276,Scream 3,David Arquette,Neve Campbell,Wes Craven,116,Horror,390,5.6,2000,50651684.57,204929467.5
0.530739,75000000,215663859,Vertical Limit,Chris O'Donnell,Robin Tunney,Martin Campbell,124,Action,151,6,2000,94971908.58,273093444
0.525341,42000000,32168970,Reindeer Games,Ben Affleck,Gary Sinise,John Frankenheimer,124,Thriller,86,5.2,2000,53184268.8,40735313.04
0.495241,30000000,45554533,The Tigger Movie,Jim Cummings,Nikita Hopkins,Jun Falkenstein,77,Animation,88,6.5,2000,37988763.43,57685345.91
0.49295,11000000,59827328,Next Friday,Ice Cube,Mike Epps,Steve Carr,98,Comedy,70,6.6,2000,13929213.26,75758873.67
0.481089,28000000,33000337,Dracula 2000,Gerard Butler,Christopher Plummer,Patrick Lussier,99,Horror,73,4.7,2000,35456179.2,41788066.51
0.47571,16000000,109130,The Weight of Water,Sean Penn,Catherine McCormack,Kathryn Bigelow,113,Crime,14,5.1,2000,20260673.83,138190.4584
0.468129,14000000,38574362,Urban Legends: Final Cut,Jennifer Morrison,Matthew Davis,John Ottman,97,Horror,48,4.3,2000,17728089.6,48846410.42
0.465293,32000000,48814909,Men of Honor,Robert De Niro,Cuba Gooding Jr.,"George Tillman, Jr.",129,Drama,341,7,2000,40521347.66,61813934.33
0.464139,100000000,155464351,What Lies Beneath,Harrison Ford,Michelle Pfeiffer,Robert Zemeckis,130,Drama,234,6.1,2000,126629211.4,196863281.7
0.458778,60000000,71000000,Rules of Engagement,Tommy Lee Jones,Samuel L. Jackson,William Friedkin,128,Action,90,5.8,2000,75977526.86,89906740.12
0.449041,43000000,80049764,Finding Forrester,Sean Connery,Rob Brown,Gus Van Sant,136,Drama,161,6.9,2000,54450560.92,101366384.9
0.417675,16000000,20627372,Boys and Girls,Freddie Prinze Jr.,Claire Forlani,Robert Iscove,94,Comedy,53,5.3,2000,20260673.83,26120278.5
0.410235,85000000,183611771,102 Dalmatians,Glenn Close,Ioan Gruffudd,Kevin Lima,100,Comedy,150,5,2000,107634829.7,232506137.7
1.616724,84000000,123307945,Nutty Professor II: The Klumps,Eddie Murphy,Janet Jackson,Peter Segal,106,Fantasy,168,4.8,2000,106368537.6,156143878.4
0.623706,30000000,37036004,Keeping the Faith,Ben Stiller,Edward Norton,Edward Norton,127,Comedy,79,5.7,2000,37988763.43,46898399.81
0.38535,90000000,14828081,Supernova,James Spader,Angela Bassett,Walter Hill|Jack Sholder,91,Science Fiction,42,4.7,2000,113966290.3,18776682.04
0.372923,35000000,36779296,Bounce,Ben Affleck,Gwyneth Paltrow,Don Roos,106,Drama,62,5.2,2000,44320224,46573332.5
0.339608,40000000,30199105,The Art of War,Wesley Snipes,Donald Sutherland,Christian Duguay,117,Action,67,5.7,2000,50651684.57,38240888.52
0.350814,15000000,9902115,Whatever It Takes,Jodi Lyn O'Keefe,Shane West,David Raynr,94,Drama,22,5,2000,18994381.72,12538970.14
0.349034,65000000,69700000,The Kid,Bruce Willis,Spencer Breslin,Jon Turteltaub,104,Fantasy,141,5.9,2000,82308987.43,88260560.37
0.332267,25000000,15843608,Highlander: Endgame,Christopher Lambert,Bruce Payne,Douglas Aarniokoski,87,Action,49,4.3,2000,31657302.86,20062635.87
0.324003,20000000,27728118,Love & Basketball,"Chris Warren, Jr.",Kyla Pratt,Gina Prince-Bythewood,124,Action,54,7.3,2000,25325842.29,35111897.17
0.310295,14000000,5108820,Gossip,Joshua Jackson,James Marsden,Davis Guggenheim,90,Drama,34,5.3,2000,17728089.6,6469258.48
0.309754,13500000,7060876,Quills,Geoffrey Rush,Kate Winslet,Philip Kaufman,124,Drama,52,6.4,2000,17094943.54,8941131.599
0.285304,25000000,24362772,The Next Best Thing,Madonna,Rupert Everett,John Schlesinger,108,Comedy,17,3.6,2000,31657302.86,30850386.07
0.284476,35000000,15185241,Dungeons & Dragons,Justin Whalin,Jeremy Irons,Courtney Solomon,107,Action,86,3.9,2000,44320224,19228950.93
0.279624,24000000,13700000,The Ladies Man,Tim Meadows,Karyn Parsons,Reginald Hudlin,84,Comedy,14,5.4,2000,30391010.74,17348201.97
0.277798,2000000,1568749,Hamlet,Ethan Hawke,Kyle MacLachlan,Michael Almereyda,112,Drama,18,5,2000,2532584.229,1986494.488
0.471019,25000000,260562,Under Suspicion,Gene Hackman,Morgan Freeman,Stephen Hopkins,110,Mystery,49,6,2000,31657302.86,329947.6059
0.196668,24000000,12372410,Ready to Rumble,David Arquette,Scott Caan,Brian Robbins,107,Action,16,4.4,2000,30391010.74,15667085.22
0.253319,18000000,17200925,Center Stage,Amanda Schull,Zoe Saldana,Nicholas Hytner,115,Drama,49,7,2000,22793258.06,21781395.69
0.249219,24000000,36609995,Return to Me,David Duchovny,Minnie Driver,Bonnie Hunt,115,Romance,32,5.5,2000,30391010.74,46358947.97
0.223263,10000000,26330482,Saving Grace,Brenda Blethyn,Craig Ferguson,Nigel Cole,93,Crime,61,6.2,2000,12662921.14,33342081.72
0.222291,1000000,1744858,The Broken Hearts Club: A Romantic Comedy,Ben Weber,Timothy Olyphant,Greg Berlanti,94,Comedy,10,5.8,2000,1266292.114,2209499.926
0.207785,16000000,15427192,Drowning Mona,Danny DeVito,Bette Midler,Nick Gomez,96,Comedy,21,4.5,2000,20260673.83,19535331.58
0.203554,10000000,1631839,Gun Shy,Sandra Bullock,Liam Neeson,Eric Blakeney,101,Action,10,5.1,2000,12662921.14,2066384.858
0.182246,75000000,157299717,X-Men,Patrick Stewart,Hugh Jackman,Bryan Singer,104,Adventure,2766,6.6,2000,94971908.58,199187391.2
0.12392,22000000,13555988,The Little Vampire,Richard E. Grant,Jonathan Lipnicki,Uli Edel,95,Horror,42,6.4,2000,27858426.52,17165840.71
0.119214,8000000,8279017,Shadow of the Vampire,John Malkovich,Willem Dafoe,E. Elias Merhige,92,Drama,55,5.9,2000,10130336.91,10483653.94
0.104908,76000000,35134820,The Adventures of Rocky & Bullwinkle,Rene Russo,Jason Alexander,Des McAnuff,88,Adventure,35,4,2000,96238200.69,44490945.5
0.091492,7000000,3728888,The Big Kahuna,Kevin Spacey,Danny DeVito,John Swanbeck,90,Comedy,37,6.5,2000,8864044.8,4721861.47
0.031018,40000000,36037909,Hanging Up,Meg Ryan,Diane Keaton,Diane Keaton,94,Comedy,21,5.2,2000,50651684.57,45634519.98
0.015997,15000000,5217498,The In Crowd,Susan Ward,Lori Heuring,Mary Lambert,105,Thriller,12,5.2,2000,18994381.72,6606876.574
4.215642,28000000,32768670,Blade Runner,Harrison Ford,Rutger Hauer,Ridley Scott,117,Science Fiction,2110,7.7,1982,63269987.27,74045476.21
2.900556,10500000,792910554,E.T. the Extra-Terrestrial,Henry Thomas,Drew Barrymore,Steven Spielberg,115,Science Fiction,1830,7.2,1982,23726245.23,1791694309
2.355353,10000000,13782838,The Thing,Kurt Russell,Keith David,John Carpenter,109,Horror,797,7.5,1982,22596424.03,31144285.17
1.928258,15000000,125212904,First Blood,Sylvester Stallone,Richard Crenna,Ted Kotcheff,93,Action,838,7,1982,33894636.04,282936387.2
1.336612,17000000,33000000,Tron,Jeff Bridges,Bruce Boxleitner,Steven Lisberger,96,Science Fiction,432,6.6,1982,38413920.84,74568199.28
1.241425,17000000,124000000,Rocky III,Sylvester Stallone,Talia Shire,Sylvester Stallone,99,Drama,482,6.5,1982,38413920.84,280195657.9
1.193916,10700000,122200000,Poltergeist,JoBeth Williams,Craig T. Nelson,Tobe Hooper,114,Horror,425,6.8,1982,24178173.71,276128301.6
1.176922,20000000,68851475,Conan the Barbarian,Arnold Schwarzenegger,James Earl Jones,John Milius,129,Adventure,356,6.5,1982,45192848.05,155579712.4
1.161942,1000000,78868508,48 Hrs.,Nick Nolte,Eddie Murphy,Walter Hill,96,Thriller,171,6.1,1982,2259642.403,178214624.9
0.946056,12000000,96800000,Star Trek II: The Wrath of Khan,William Shatner,Leonard Nimoy,Nicholas Meyer,113,Science Fiction,406,7,1982,27115708.83,218733384.6
0.925383,4500000,27092880,Fast Times at Ridgemont High,Sean Penn,Jennifer Jason Leigh,Amy Heckerling,90,Comedy,157,6.9,1982,10168390.81,61220220.46
0.884844,15000000,40577001,The Dark Crystal,Jim Henson,Kathryn Mullen,Jim Henson|Frank Oz,93,Fantasy,123,7.3,1982,33894636.04,91689512.03
0.786388,22000000,77737889,Gandhi,Ben Kingsley,Rohini Hattangadi,Richard Attenborough,191,Drama,412,7.1,1982,49712132.86,175659830.3
0.689094,21000000,177200000,Tootsie,Dustin Hoffman,Jessica Lange,Sydney Pollack,116,Comedy,176,6.7,1982,47452490.45,400408633.7
0.555585,7000000,14665733,The Secret of NIMH,Derek Jacobi,Elizabeth Hartman,Don Bluth,82,Fantasy,80,7.3,1982,15817496.82,33139312.15
0.483395,12000000,30036000,Sophie's Choice,Meryl Streep,Kevin Kline,Alan J. Pakula,151,Drama,74,7.1,1982,27115708.83,67870619.2
0.475775,13200000,15171476,Grease 2,Maxwell Caulfield,Michelle Pfeiffer,Patricia Birch,115,Comedy,92,5.3,1982,29827279.71,34282110.48
0.441852,8000000,21028755,Creepshow,Leslie Nielsen,Ed Harris,George A. Romero,120,Horror,90,6.7,1982,18077139.22,47517466.47
0.421748,50000000,57059003,Annie,Aileen Quinn,Albert Finney,John Huston,127,Comedy,99,6.2,1982,112982120.1,128932942.6
0.358107,6000000,10278575,The Year of Living Dangerously,Mel Gibson,Sigourney Weaver,Peter Weir,115,War,31,6.7,1982,13557854.42,23225903.91
0.336314,4000000,36690067,Friday the 13th Part III,Dana Kimmell,Paul Kratka,Steve Miner,95,Horror,107,5.7,1982,9038569.61,82906431.15
0.310497,2500000,14400000,Halloween III: Season of the Witch,Tom Atkins,Stacey Nelkin,Tommy Lee Wallace,96,Horror,90,4.7,1982,5649106.006,32538850.6
0.304359,16000000,53977250,The Verdict,Paul Newman,Charlotte Rampling,Sidney Lumet,129,Drama,47,7,1982,36154278.44,121969282.9
0.647107,18000000,70687344,Firefox,Clint Eastwood,Freddie Jones,Clint Eastwood,136,Science Fiction,60,5.1,1982,40673563.25,159728119.8
0.464188,2,16,Death Wish 2,Charles Bronson,Jill Ireland,Michael Winner,88,Action,27,5.6,1982,4.5193,36.1543
0.138162,3500000,20659423,The Man from Snowy River,Tom Burlinson,Terence Donovan,George T. Miller,104,Drama,19,6.2,1982,7908748.409,46682908.22
4.18054,60000000,264118201,The Truman Show,Jim Carrey,Laura Linney,Peter Weir,103,Comedy,2392,7.6,1998,80261728.14,353309720.8
2.993102,140000000,553799566,Armageddon,Bruce Willis,Billy Bob Thornton,Michael Bay,151,Action,1559,6.4,1998,187277365.7,740815170.2
2.770692,90000000,304320254,Mulan,Ming-Na Wen,Lea Salonga,Tony Bancroft|Barry Cook,88,Animation,1066,7.3,1998,120392592.2,407087824.9
2.729745,45000000,131183530,Blade,Wesley Snipes,Stephen Dorff,Stephen Norrington,120,Horror,1263,6.3,1998,60196296.11,175483613.7
2.556082,15000000,27739163,The Big Lebowski,Jeff Bridges,John Goodman,Joel Coen,117,Comedy,1696,7.6,1998,20065432.04,37106552.66
2.170136,70000000,481840909,Saving Private Ryan,Tom Hanks,Tom Sizemore,Steven Spielberg,169,Drama,3396,7.7,1998,93638682.84,644556400.8
2.045755,33000000,244386864,Rush Hour,Jackie Chan,Chris Tucker,Brett Ratner,98,Action,727,6.8,1998,44143950.48,326915200.7
2.005566,120000000,363398565,A Bug's Life,Kevin Spacey,Julia Louis-Dreyfus,John Lasseter|Andrew Stanton,95,Family,1159,6.6,1998,160523456.3,486116613.9
1.855981,70000000,218613188,The Prince of Egypt,Val Kilmer,Ralph Fiennes,Brenda Chapman|Steve Hickner|Simon Wells,99,Adventure,432,6.7,1998,93638682.84,292437871.1
1.80704,60000000,171757863,Antz,Woody Allen,Dan Aykroyd,Eric Darnell|Tim Johnson,83,Adventure,714,6,1998,80261728.14,229759715.1
1.46043,55000000,41610884,Ronin,Robert De Niro,Jean Reno,John Frankenheimer,122,Action,363,6.6,1998,73573250.8,55662690.99
1.422685,27000000,27200316,Dark City,Rufus Sewell,William Hurt,Alex Proyas,100,Mystery,466,7,1998,36117777.67,36385739.47
1.408985,20000000,67200000,Wild Things,Matt Dillon,Kevin Bacon,John McNaughton,108,Crime,231,6.1,1998,26753909.38,89893135.52
1.379837,23000000,369884651,There's Something About Mary,Cameron Diaz,Ben Stiller,Bobby Farrelly|Peter Farrelly,119,Romance,980,6.5,1998,30766995.79,494793021.7
1.339249,66000000,189198313,The X Files,David Duchovny,Gillian Anderson,Rob Bowman,121,Mystery,244,6.3,1998,88287900.96,253089726.1
1.333006,20000000,23875127,American History X,Edward Norton,Edward Furlong,Tony Kaye,119,Drama,1563,8,1998,26753909.38,31937649.21
1.316855,85000000,71485043,What Dreams May Come,Robin Williams,Cuba Gooding Jr.,Vincent Ward,113,Drama,328,6.7,1998,113704114.9,95625218.13
1.303667,90000000,250649836,Enemy of the State,Will Smith,Gene Hackman,Tony Scott,132,Action,815,6.5,1998,120392592.2,335293149.9
1.283006,75000000,140464664,Deep Impact,Robert Duvall,T?a Leoni,Mimi Leder,120,Action,490,5.6,1998,100327160.2,187898944.6
1.282567,80000000,136159423,Lost in Space,Gary Oldman,William Hurt,Stephen Hopkins,130,Adventure,207,4.9,1998,107015637.5,182139843.2
1.242498,50000000,44547681,The Negotiator,Samuel L. Jackson,Kevin Spacey,F. Gary Gray,140,Action,337,6.7,1998,66884773.45,59591231.03
1.22669,90000000,142940100,Meet Joe Black,Brad Pitt,Anthony Hopkins,Martin Brest,178,Fantasy,673,6.8,1998,120392592.2,191210324.1
1.206274,140000000,285444603,Lethal Weapon 4,Mel Gibson,Danny Glover,Richard Donner,127,Action,438,6.1,1998,187277365.7,381837952.1
1.175952,65000000,40002112,I Still Know What You Did Last Summer,Jennifer Love Hewitt,Freddie Prinze Jr.,Danny Cannon,100,Horror,198,4.9,1998,86950205.49,53510643.98
1.170499,130000000,379014294,Godzilla,Matthew Broderick,Jean Reno,Roland Emmerich,139,Science Fiction,582,5.1,1998,173900411,507005703.8
1.164656,75000000,46683377,Practical Magic,Sandra Bullock,Nicole Kidman,Griffin Dunne,104,Drama,185,6.2,1998,100327160.2,62448141.89
1.152417,75000000,13100000,Sphere,Dustin Hoffman,Sharon Stone,Barry Levinson,134,Science Fiction,238,5.6,1998,100327160.2,17523810.64
1.095887,70000000,164000000,Six Days Seven Nights,Harrison Ford,Anne Heche,Ivan Reitman,98,Action,176,5.6,1998,93638682.84,219382056.9
1.090942,18500000,10680275,Fear and Loathing in Las Vegas,Johnny Depp,Benicio del Toro,Terry Gilliam,118,Adventure,714,7.1,1998,24747366.18,14286955.48
1.059234,25000000,289317794,Shakespeare in Love,Joseph Fiennes,Gwyneth Paltrow,John Madden,122,History,399,6.7,1998,33442386.73,387019102.2
1.057585,95000000,250288523,The Mask of Zorro,Antonio Banderas,Anthony Hopkins,Martin Campbell,136,Adventure,734,6.1,1998,127081069.6,334809823.2
1.053252,23000000,185991646,The Waterboy,Adam Sandler,Kathy Bates,Frank Coraci,90,Comedy,292,5.8,1998,30766995.79,248800182.1
1.041331,60000000,128038368,A Perfect Murder,Michael Douglas,Gwyneth Paltrow,Andrew Davis,107,Crime,158,6.3,1998,80261728.14,171276344.7
1.011829,60000,3221152,Pi,Sean Gullette,Mark Margolis,Darren Aronofsky,84,Mystery,286,6.9,1998,80261.7281,4308920.436
1.001818,55000000,198685114,City of Angels,Nicolas Cage,Meg Ryan,Brad Silberling,114,Drama,323,6.4,1998,73573250.8,265780176.8
0.992143,52000000,98126565,The Thin Red Line,Sean Penn,Adrien Brody,Terrence Malick,170,Drama,413,6.8,1998,69560164.39,131263461.4
0.968861,40000000,54682547,Small Soldiers,Gregory Smith,Kirsten Dunst,Joe Dante,110,Comedy,271,6.1,1998,53507818.76,73148595.36
0.962802,71000000,294456605,Doctor Dolittle,Eddie Murphy,Ossie Davis,Betty Thomas,85,Comedy,353,5.3,1998,94976378.3,393893266.3
0.931643,70000000,118000000,Star Trek: Insurrection,Patrick Stewart,Jonathan Frakes,Jonathan Frakes,103,Science Fiction,230,6.2,1998,93638682.84,157848065.4
0.922354,65000000,250821495,You've Got Mail,Tom Hanks,Meg Ryan,Nora Ephron,119,Comedy,498,6.2,1998,86950205.49,335522777.4
0.904602,60000000,102367405,U.S. Marshals,Tommy Lee Jones,Wesley Snipes,Stuart Baird,131,Thriller,194,6.1,1998,80261728.14,136936413.8
0.893937,30000000,82150642,Elizabeth,Cate Blanchett,Geoffrey Rush,Shekhar Kapur,124,Drama,173,6.8,1998,40130864.07,109892541.6
0.884735,48000000,77745568,Out of Sight,George Clooney,Jennifer Lopez,Steven Soderbergh,123,Romance,181,6.3,1998,64209382.52,103999894.1
0.878645,18000000,123306987,The Wedding Singer,Adam Sandler,Drew Barrymore,Frank Coraci,95,Romance,375,6.4,1998,24078518.44,164947197.8
0.823964,26000000,65705772,EverAfter,Drew Barrymore,Dougray Scott,Andy Tennant,121,Drama,224,6.8,1998,34780082.2,87894313.5
0.792566,50000000,202292902,Patch Adams,Robin Williams,Philip Seymour Hoffman,Tom Shadyac,115,Comedy,483,6.9,1998,66884773.45,270606298.4
0.783938,14000000,72527595,Urban Legend,Alicia Witt,Jared Leto,Jamie Blanks,99,Horror,144,5.4,1998,18727736.57,97019835.21
0.760447,12000000,22921898,Rounders,Matt Damon,John Turturro,John Dahl,121,Drama,213,6.6,1998,16052345.63,30662519.1
0.722412,15000000,17507368,Disturbing Behavior,James Marsden,Katie Holmes,David Nutter,82,Horror,45,5.6,1998,20065432.04,23419526.85
0.718275,90000000,69131860,Babe: Pig in the City,James Cromwell,Mary Stein,George Miller,92,Adventure,176,5.1,1998,120392592.2,92477375.89
0.699007,1350000,3897569,"Lock, Stock and Two Smoking Barrels",Jason Flemyng,Dexter Fletcher,Guy Ritchie,105,Comedy,1167,7.3,1998,1805888.883,5213760.392
0.669113,17000000,30331165,A Night at the Roxbury,Will Ferrell,Chris Kattan,John Fortenberry,81,Comedy,96,6.2,1998,22740822.97,40573861.99
0.653163,60000000,186883563,The Horse Whisperer,Robert Redford,Kristin Scott Thomas,Robert Redford,170,Drama,164,7,1998,80261728.14,249993295.5
0.640933,25000000,50671850,Bride of Chucky,Ed Gale,Jennifer Tilly,Ronny Yu,89,Comedy,162,5.4,1998,33442386.73,67783504.15
0.616116,13000000,16757163,54,Ryan Phillippe,Salma Hayek,Mark Christopher,93,Music,71,5.5,1998,17390041.1,22415981.02
0.607687,25000000,55494066,Great Expectations,Gwyneth Paltrow,Ethan Hawke,Alfonso Cuar?n,111,Comedy,74,6.5,1998,33442386.73,74234160.65
0.577192,70000000,116672912,The Siege,Denzel Washington,Annette Bening,Edward Zwick,116,Drama,196,6,1998,93638682.84,156072825.7
0.576682,73000000,103891409,Snake Eyes,Nicolas Cage,Gary Sinise,Brian De Palma,98,Crime,152,5.6,1998,97651769.24,138975067.1
0.562005,6000000,58000000,Sliding Doors,Gwyneth Paltrow,John Hannah,Peter Howitt,99,Comedy,196,6.4,1998,8026172.814,77586337.21
0.539133,60000000,48522832,The Avengers,Ralph Fiennes,Uma Thurman,Jeremiah S. Chechik,89,Thriller,121,4.6,1998,80261728.14,64908772.51
0.53388,20000000,18253415,Simon Birch,Jim Carrey,Ashley Judd,Mark Steven Johnson,114,Comedy,24,6.9,1998,26753909.38,24417510.54
0.521096,13000000,27007143,The Big Hit,Mark Wahlberg,Lou Diamond Phillips,Kirk Wong,91,Action,59,6.1,1998,17390041.1,36127332.82
0.497373,28000000,14051384,Blues Brothers 2000,Dan Aykroyd,John Goodman,John Landis,123,Music,72,5.6,1998,37455473.13,18796472.71
0.496059,25000000,21567853,He Got Game,Denzel Washington,Ray Allen,Spike Lee,136,Drama,79,6.6,1998,33442386.73,28851219.24
0.492559,70000000,19870567,Hard Rain,Morgan Freeman,Christian Slater,Mikael Salomon,97,Thriller,74,5.4,1998,93638682.84,26580767.44
0.488243,70000000,56702901,A Civil Action,John Travolta,Robert Duvall,Steven Zaillian,115,Drama,48,6,1998,93638682.84,75851213.75
0.477036,3000000,2807390,Happiness,Jane Adams,Jon Lovitz,Todd Solondz,139,Comedy,75,6.9,1998,4013086.407,3755432.883
0.469693,30000000,19204929,The Replacement Killers,Chow Yun-fat,Mira Sorvino,Antoine Fuqua,87,Drama,62,6.2,1998,40130864.07,25690346.51
0.433845,15000000,40283321,The Faculty,Jordana Brewster,Elijah Wood,Robert Rodriguez,104,Horror,237,6.1,1998,20065432.04,53886815.98
0.423925,20000000,3970078,Playing by Heart,Gillian Anderson,Ellen Burstyn,Willard Carroll,121,Comedy,20,6.7,1998,26753909.38,5310755.352
0.396129,10000000,25605015,Can't Hardly Wait,Jennifer Love Hewitt,Ethan Embry,Harry Elfont|Deborah Kaplan,100,Comedy,74,6.2,1998,13376954.69,34251712.55
0.388858,17000000,55041738,Halloween: H20,Jamie Lee Curtis,Josh Hartnett,Steve Miner,86,Horror,142,5.7,1998,22740822.97,73629083.53
0.38868,60000000,37141130,Psycho,Vince Vaughn,Anne Heche,Gus Van Sant,105,Horror,112,4.9,1998,80261728.14,49683521.32
0.383321,45000000,11203026,Deep Rising,Treat Williams,Famke Janssen,Stephen Sommers,106,Adventure,61,5.8,1998,60196296.11,14986237.12
0.375143,18000000,9495408,The Red Violin,Carlo Cecchi,Irene Grazioli,Fran?ois Girard,131,Drama,49,6.6,1998,24078518.44,12701964.26
0.366598,30000000,9898412,Very Bad Things,Jon Favreau,Leland Orser,Peter Berg,100,Comedy,83,6.2,1998,40130864.07,13241060.88
